Study_id,Network_id,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments,Flower_data_merger
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Geranium phaeum,5,Percentage of the species out of 100%,NA,GeraniumphaeumUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Hieracium bifidum,3,Percentage of the species out of 100%,NA,HieraciumbifidumUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Hypericum maculatum,3,Percentage of the species out of 100%,NA,HypericummaculatumUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Leontodon hispidus,3,Percentage of the species out of 100%,NA,LeontodonhispidusUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Leucanthemum vulgare,2,Percentage of the species out of 100%,NA,LeucanthemumvulgareUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Mentha arvensis,3,Percentage of the species out of 100%,NA,MenthaarvensisUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Pimpinella major,14,Percentage of the species out of 100%,NA,PimpinellamajorUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Prenanthes purpurea,2,Percentage of the species out of 100%,NA,PrenanthespurpureaUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Prunella vulgaris,3,Percentage of the species out of 100%,NA,PrunellavulgarisUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Ranunculus acris,14,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Solidago virgaurea,3,Percentage of the species out of 100%,NA,SolidagovirgaureaUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Stellaria graminea,2,Percentage of the species out of 100%,NA,StellariagramineaUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AO,9,8,2019,UNIPD02 AO,Trifolium pratense,5,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AO9-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Achillea millefolium,7,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Cirsium heterophyllum,15,Percentage of the species out of 100%,NA,CirsiumheterophyllumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Epilobium angustifolium,2,Percentage of the species out of 100%,NA,EpilobiumangustifoliumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Epilobium montanum,2,Percentage of the species out of 100%,NA,EpilobiummontanumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Geranium phaeum,2,Percentage of the species out of 100%,NA,GeraniumphaeumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Geum rivale,1,Percentage of the species out of 100%,NA,GeumrivaleUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Heracleum sphondylium,10,Percentage of the species out of 100%,NA,HeracleumsphondyliumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Hieracium bifidum,5,Percentage of the species out of 100%,NA,HieraciumbifidumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Hypericum maculatum,1,Percentage of the species out of 100%,NA,HypericummaculatumUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Lathyrus pratensis,2,Percentage of the species out of 100%,NA,LathyruspratensisUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Leucanthemum vulgare,5,Percentage of the species out of 100%,NA,LeucanthemumvulgareUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Lotus corniculatus,3,Percentage of the species out of 100%,NA,LotuscorniculatusUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Prunella vulgaris,3,Percentage of the species out of 100%,NA,PrunellavulgarisUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Ranunculus acris,5,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Ranunculus platanifolius,2,Percentage of the species out of 100%,NA,RanunculusplatanifoliusUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Senecio cordatus,25,Percentage of the species out of 100%,NA,SeneciocordatusUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Trifolium pratense,5,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AP,10,8,2019,UNIPD02 AP,Trifolium repens,5,Percentage of the species out of 100%,NA,TrifoliumrepensUNIPD02 AP10-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Achillea millefolium,7,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Carduus personata,5,Percentage of the species out of 100%,NA,CarduuspersonataUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Cirsium erisithales,3,Percentage of the species out of 100%,NA,CirsiumerisithalesUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Epilobium angustifolium,7,Percentage of the species out of 100%,NA,EpilobiumangustifoliumUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Erigeron annuus,5,Percentage of the species out of 100%,NA,ErigeronannuusUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Galeopsis pubescens,25,Percentage of the species out of 100%,NA,GaleopsispubescensUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Impatiens glandulifera,25,Percentage of the species out of 100%,NA,ImpatiensglanduliferaUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Melilotus albus,3,Percentage of the species out of 100%,NA,MelilotusalbusUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Prenanthes purpurea,2,Percentage of the species out of 100%,NA,PrenanthespurpureaUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Ranunculus acris,2,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Salvia glutinosa,5,Percentage of the species out of 100%,NA,SalviaglutinosaUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Senecio nemorensis,2,Percentage of the species out of 100%,NA,SenecionemorensisUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Silene dioica,1,Percentage of the species out of 100%,NA,SilenedioicaUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Solidago virgaurea,2,Percentage of the species out of 100%,NA,SolidagovirgaureaUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Trifolium pratense,3,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AQ,9,8,2019,UNIPD02 AQ,Verbascum lychnitis,2,Percentage of the species out of 100%,NA,VerbascumlychnitisUNIPD02 AQ9-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Achillea millefolium,2,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Angelica sylvestris,1,Percentage of the species out of 100%,NA,AngelicasylvestrisUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Campanula trachelium,1,Percentage of the species out of 100%,NA,CampanulatracheliumUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Carduus personata,1,Percentage of the species out of 100%,NA,CarduuspersonataUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Centaurea jacea,11,Percentage of the species out of 100%,NA,CentaureajaceaUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Coronilla varia,23,Percentage of the species out of 100%,NA,CoronillavariaUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Daucus carota,11,Percentage of the species out of 100%,NA,DaucuscarotaUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Euphrasia rostkoviana,17,Percentage of the species out of 100%,NA,EuphrasiarostkovianaUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Hypericum perforatum,1,Percentage of the species out of 100%,NA,HypericumperforatumUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Lathyrus sylvestris,2,Percentage of the species out of 100%,NA,LathyrussylvestrisUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Leontodon hispidus,2,Percentage of the species out of 100%,NA,LeontodonhispidusUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Pastinaca sativa,5,Percentage of the species out of 100%,NA,PastinacasativaUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Ranunculus acris,6,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Tanacetum vulgare,8,Percentage of the species out of 100%,NA,TanacetumvulgareUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AR,10,8,2019,UNIPD02 AR,Trifolium pratense,8,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AR10-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Achillea millefolium,4,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Campanula barbata,1,Percentage of the species out of 100%,NA,CampanulabarbataUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Campanula scheuchzeri,12,Percentage of the species out of 100%,NA,CampanulascheuchzeriUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Chaerophyllum hirsutum,6,Percentage of the species out of 100%,NA,ChaerophyllumhirsutumUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Epilobium angustifolium,20,Percentage of the species out of 100%,NA,EpilobiumangustifoliumUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Euphrasia salisburgensis,2,Percentage of the species out of 100%,NA,EuphrasiasalisburgensisUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Gentianella rhaetica,8,Percentage of the species out of 100%,NA,GentianellarhaeticaUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Hieracium picroides,2,Percentage of the species out of 100%,NA,HieraciumpicroidesUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Hypochaeris uniflora,1,Percentage of the species out of 100%,NA,HypochaerisunifloraUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Linaria alpina,2,Percentage of the species out of 100%,NA,LinariaalpinaUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Lotus corniculatus,1,Percentage of the species out of 100%,NA,LotuscorniculatusUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Minuartia recurva,1,Percentage of the species out of 100%,NA,MinuartiarecurvaUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Phyteuma betonicifolium,1,Percentage of the species out of 100%,NA,PhyteumabetonicifoliumUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Rhinanthus minor,16,Percentage of the species out of 100%,NA,RhinanthusminorUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Solidago virgaurea,4,Percentage of the species out of 100%,NA,SolidagovirgaureaUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AS,9,8,2019,UNIPD02 AS,Trifolium pratense,10,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AS9-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Achillea millefolium,16,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Carduus defloratus,12,Percentage of the species out of 100%,NA,CarduusdefloratusUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Centaurea nigrescens,4,Percentage of the species out of 100%,NA,CentaureanigrescensUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Epilobium montanum,2,Percentage of the species out of 100%,NA,EpilobiummontanumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Galeopsis speciosa,4,Percentage of the species out of 100%,NA,GaleopsisspeciosaUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Galium verum,4,Percentage of the species out of 100%,NA,GaliumverumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Gentiana cruciata,2,Percentage of the species out of 100%,NA,GentianacruciataUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Heracleum sphondylium,2,Percentage of the species out of 100%,NA,HeracleumsphondyliumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Hieracium bifidum,2,Percentage of the species out of 100%,NA,HieraciumbifidumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Hypericum maculatum,2,Percentage of the species out of 100%,NA,HypericummaculatumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Leontodon hispidus,8,Percentage of the species out of 100%,NA,LeontodonhispidusUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Plantago media,2,Percentage of the species out of 100%,NA,PlantagomediaUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Prunella vulgaris,2,Percentage of the species out of 100%,NA,PrunellavulgarisUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Ranunculus acris,6,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Rhinanthus minor,16,Percentage of the species out of 100%,NA,RhinanthusminorUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Stachys alopecurus,2,Percentage of the species out of 100%,NA,StachysalopecurusUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Trifolium pratense,8,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AT,11,8,2019,UNIPD02 AT,Verbascum alpinum,2,Percentage of the species out of 100%,NA,VerbascumalpinumUNIPD02 AT11-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Achillea millefolium,9,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Aconitum napellus,7,Percentage of the species out of 100%,NA,AconitumnapellusUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Allium carinatum,11,Percentage of the species out of 100%,NA,AlliumcarinatumUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Calluna vulgaris,18,Percentage of the species out of 100%,NA,CallunavulgarisUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Carduus defloratus,9,Percentage of the species out of 100%,NA,CarduusdefloratusUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Galium verum,3,Percentage of the species out of 100%,NA,GaliumverumUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Plantago media,2,Percentage of the species out of 100%,NA,PlantagomediaUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Senecio nemorensis,18,Percentage of the species out of 100%,NA,SenecionemorensisUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Senecio rupestris,4,Percentage of the species out of 100%,NA,SeneciorupestrisUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Teucrium chamaedrys,18,Percentage of the species out of 100%,NA,TeucriumchamaedrysUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AU,19,8,2019,UNIPD02 AU,Veronica chamaedrys,3,Percentage of the species out of 100%,NA,VeronicachamaedrysUNIPD02 AU19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Centaurea nigrescens,19,Percentage of the species out of 100%,NA,CentaureanigrescensUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Echium vulgare,5,Percentage of the species out of 100%,NA,EchiumvulgareUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Galium verum,19,Percentage of the species out of 100%,NA,GaliumverumUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Leontodon hispidus,9,Percentage of the species out of 100%,NA,LeontodonhispidusUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Melampyrum italicum,7,Percentage of the species out of 100%,NA,MelampyrumitalicumUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Picris hieracioides,19,Percentage of the species out of 100%,NA,PicrishieracioidesUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Pimpinella saxifraga,7,Percentage of the species out of 100%,NA,PimpinellasaxifragaUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Prunella vulgaris,5,Percentage of the species out of 100%,NA,PrunellavulgarisUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Scabiosa triandra,9,Percentage of the species out of 100%,NA,ScabiosatriandraUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AV,19,8,2019,UNIPD02 AV,Trifolium pratense,3,Percentage of the species out of 100%,NA,TrifoliumpratenseUNIPD02 AV19-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Agrimonia eupatoria,7,Percentage of the species out of 100%,NA,AgrimoniaeupatoriaUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Centaurea nigrescens,34,Percentage of the species out of 100%,NA,CentaureanigrescensUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Cichorium intybus,7,Percentage of the species out of 100%,NA,CichoriumintybusUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Erigeron annuus,4,Percentage of the species out of 100%,NA,ErigeronannuusUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Medicago sativa,11,Percentage of the species out of 100%,NA,MedicagosativaUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Mentha longifolia,21,Percentage of the species out of 100%,NA,MenthalongifoliaUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Picris hieracioides,7,Percentage of the species out of 100%,NA,PicrishieracioidesUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AW,20,8,2019,UNIPD02 AW,Ranunculus acris,10,Percentage of the species out of 100%,NA,RanunculusacrisUNIPD02 AW20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Campanula spicata,6,Percentage of the species out of 100%,NA,CampanulaspicataUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Clematis vitalba,3,Percentage of the species out of 100%,NA,ClematisvitalbaUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Clinopodium nepeta,11,Percentage of the species out of 100%,NA,ClinopodiumnepetaUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Erigeron annuus,22,Percentage of the species out of 100%,NA,ErigeronannuusUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Erigeron canadensis,11,Percentage of the species out of 100%,NA,ErigeroncanadensisUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Medicago lupulina,6,Percentage of the species out of 100%,NA,MedicagolupulinaUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Oenothera biennis,6,Percentage of the species out of 100%,NA,OenotherabiennisUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Senecio inaequidens,8,Percentage of the species out of 100%,NA,SenecioinaequidensUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Stachys recta,6,Percentage of the species out of 100%,NA,StachysrectaUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AX,20,8,2019,UNIPD02 AX,Verbena officinalis,22,Percentage of the species out of 100%,NA,VerbenaofficinalisUNIPD02 AX20-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Centaurea nigrescens,19,Percentage of the species out of 100%,NA,CentaureanigrescensUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Clinopodium nepeta,8,Percentage of the species out of 100%,NA,ClinopodiumnepetaUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Convolvulus arvensis,19,Percentage of the species out of 100%,NA,ConvolvulusarvensisUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Diplotaxis tenuifolia,5,Percentage of the species out of 100%,NA,DiplotaxistenuifoliaUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Echium vulgare,9,Percentage of the species out of 100%,NA,EchiumvulgareUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Galium verum,5,Percentage of the species out of 100%,NA,GaliumverumUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Lotus corniculatus,19,Percentage of the species out of 100%,NA,LotuscorniculatusUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Petrorhagia saxifraga,5,Percentage of the species out of 100%,NA,PetrorhagiasaxifragaUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Picris hieracioides,8,Percentage of the species out of 100%,NA,PicrishieracioidesUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 AZ,19,8,2019,UNIPD02 AZ,Pimpinella saxifraga,5,Percentage of the species out of 100%,NA,PimpinellasaxifragaUNIPD02 AZ19-8-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Achillea millefolium,4,Percentage of the species out of 100%,NA,AchilleamillefoliumUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Bellis perennis,1,Percentage of the species out of 100%,NA,BellisperennisUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Calystegia sepium,1,Percentage of the species out of 100%,NA,CalystegiasepiumUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Campanula rapunculus,1,Percentage of the species out of 100%,NA,CampanularapunculusUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Centaurea nigrescens,1,Percentage of the species out of 100%,NA,CentaureanigrescensUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Clinopodium vulgare,3,Percentage of the species out of 100%,NA,ClinopodiumvulgareUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Erigeron annuus,9,Percentage of the species out of 100%,NA,ErigeronannuusUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Filipendula vulgaris,9,Percentage of the species out of 100%,NA,FilipendulavulgarisUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Galium lucidum,4,Percentage of the species out of 100%,NA,GaliumlucidumUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Galium verum,13,Percentage of the species out of 100%,NA,GaliumverumUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Knautia drymeia,4,Percentage of the species out of 100%,NA,KnautiadrymeiaUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Leontodon hispidus,1,Percentage of the species out of 100%,NA,LeontodonhispidusUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Leucanthemum vulgare,9,Percentage of the species out of 100%,NA,LeucanthemumvulgareUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Ligustrum vulgare,4,Percentage of the species out of 100%,NA,LigustrumvulgareUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Lotus corniculatus,9,Percentage of the species out of 100%,NA,LotuscorniculatusUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Lychnis flos-cuculi,4,Percentage of the species out of 100%,NA,Lychnisflos-cuculiUNIPD02 B4-6-2019
5_Marini,UNIPD02 B,4,6,2019,UNIPD02 B,Lysimachia arvensis,1,Percentage of the species out of 100%,NA,LysimachiaarvensisUNIPD02 B4-6-2019
